period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0056,0.0055,0.0598,0.014,0.504,-0.2474
Weekly,0.0164,0.0163,0.102,0.0429,0.5769,-0.2459
Biweekly,-0.0084,-0.0084,0.102,0.0429,0.4615,-0.2335
Monthly,-0.0017,-0.0017,-0.0443,0.0812,0.5,-0.1798
