period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0098,0.0097,0.5824,0.0312,0.5141,-0.2783
Weekly,0.0098,0.0097,0.5013,0.038,0.5192,-0.2608
Biweekly,0.0633,0.0614,0.5013,0.1207,0.6923,-0.2547
Monthly,0.0381,0.0374,0.3716,0.1466,0.6667,-0.2367
