period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0086,0.0086,0.2584,0.0433,0.536,-0.2544
Weekly,0.0905,0.0866,0.2584,0.1409,0.6154,-0.2258
Biweekly,0.0832,0.0799,0.2584,0.1375,0.5769,-0.1874
Monthly,0.0086,0.0086,0.368,0.1112,0.5833,-0.1034
