period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0079,-0.0079,-0.006,0.0135,0.492,-0.1709
Weekly,-0.0079,-0.0079,0.0003,0.0401,0.5385,-0.1598
Biweekly,-0.0085,-0.0086,0.0003,0.0115,0.5,-0.1407
Monthly,0.0074,0.0074,-0.002,0.0413,0.5833,-0.1454
