period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0044,-0.0044,-0.0398,0.0161,0.472,-0.1944
Weekly,0.008,0.008,-0.0398,0.0311,0.4615,-0.19
Biweekly,-0.0062,-0.0062,-0.0398,0.0239,0.4231,-0.19
Monthly,-0.0044,-0.0044,0.0087,0.0672,0.4167,-0.1199
