period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0036,0.0036,-0.1128,0.0209,0.496,-0.4162
Weekly,-0.0028,-0.0028,-0.1128,0.056,0.5385,-0.3963
Biweekly,-0.0314,-0.0319,-0.1128,0.1,0.4615,-0.3958
Monthly,0.0036,0.0036,-0.2163,0.0663,0.3333,-0.3833
