period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0001,0.0001,0.0482,0.0034,0.5195,-0.0282
Weekly,0.004,0.004,0.0482,0.0059,0.5192,-0.0254
Biweekly,-0.0056,-0.0056,0.0482,0.0066,0.5385,-0.0195
Monthly,-0.0003,-0.0003,0.0163,0.0132,0.5833,-0.0219
