period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0043,-0.0043,1.1376,0.026,0.588,-0.2515
Weekly,0.0319,0.0314,1.2159,0.0116,0.7308,-0.2227
Biweekly,0.0433,0.0424,1.2159,0.0894,0.7692,-0.1316
Monthly,0.0244,0.0241,0.8901,0.0817,0.75,-0.0947
