period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0251,0.0248,8.8661,0.0397,0.632,-0.2059
Weekly,0.0251,0.0248,9.0741,0.0281,0.8462,-0.1459
Biweekly,0.095,0.0907,9.0741,0.102,0.8462,-0.1459
Monthly,0.018,0.0179,7.6182,0.2927,0.9167,-0.0325
