period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.001,0.001,0.0953,0.0089,0.5038,-0.1398
Weekly,-0.0048,-0.0048,0.0939,0.0232,0.5192,-0.1265
Biweekly,0.0084,0.0083,0.0939,0.0732,0.5,-0.1178
Monthly,0.001,0.001,0.0953,0.0593,0.5385,-0.0744
