period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0035,0.0035,0.0938,0.0145,0.5382,-0.1807
Weekly,0.0035,0.0035,0.0229,0.039,0.5577,-0.1375
Biweekly,0.0445,0.0436,0.0229,0.0653,0.5,-0.1375
Monthly,0.0143,0.0142,0.0165,0.0585,0.5833,-0.1118
