period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0117,-0.0118,-0.0922,0.0113,0.464,-0.2111
Weekly,0.0,0.0,-0.0298,0.0221,0.4808,-0.1846
Biweekly,0.0025,0.0025,-0.0298,0.0991,0.5385,-0.1633
Monthly,-0.0173,-0.0175,-0.0287,0.089,0.5833,-0.1189
