period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.058,0.0564,35.286,0.0594,0.592,-0.3134
Weekly,0.058,0.0564,32.2766,0.0646,0.7692,-0.212
Biweekly,0.2687,0.238,32.2766,0.1927,0.7692,-0.1637
Monthly,0.1453,0.1357,32.3208,0.3274,0.8333,-0.0536
