period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0024,-0.0024,0.0068,0.0176,0.512,-0.3875
Weekly,-0.0005,-0.0005,0.0399,0.052,0.5962,-0.382
Biweekly,-0.0706,-0.0733,0.0399,0.0542,0.4615,-0.3476
Monthly,-0.0092,-0.0093,-0.1283,0.101,0.5,-0.333
