period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0122,-0.0123,0.3975,0.0236,0.524,-0.1936
Weekly,0.0105,0.0104,0.4788,0.0106,0.5769,-0.1873
Biweekly,0.0121,0.012,0.4788,0.0429,0.5769,-0.1761
Monthly,0.0096,0.0095,0.2384,0.0659,0.6667,-0.1697
