period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0123,0.0122,0.7038,0.0137,0.6104,-0.1015
Weekly,0.0123,0.0122,0.6252,0.034,0.6538,-0.0777
Biweekly,0.0782,0.0753,0.6252,0.046,0.7692,-0.0508
Monthly,0.0421,0.0413,0.5602,0.0262,0.75,-0.0108
