period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0059,0.0059,0.61,0.0172,0.548,-0.1239
Weekly,0.0538,0.0524,0.6955,0.0314,0.6346,-0.1078
Biweekly,0.048,0.0468,0.6955,0.0433,0.6923,-0.1029
Monthly,0.0192,0.019,0.5518,0.0597,0.75,-0.0607
