period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0109,-0.011,0.226,0.0127,0.516,-0.1683
Weekly,-0.0109,-0.011,0.2265,0.0441,0.5385,-0.1567
Biweekly,-0.0075,-0.0075,0.2265,0.049,0.5385,-0.1567
Monthly,-0.0121,-0.0122,0.1911,0.055,0.5833,-0.1099
