period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0232,-0.0235,0.1606,0.0395,0.476,-0.3504
Weekly,0.0238,0.0235,0.2065,0.036,0.6154,-0.3171
Biweekly,-0.0011,-0.0011,0.2065,0.0942,0.6154,-0.2872
Monthly,0.0123,0.0122,0.1809,0.1568,0.5,-0.2778
