period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0138,-0.0139,1.4913,0.0325,0.608,-0.2241
Weekly,-0.1079,-0.1142,1.4913,0.1074,0.6346,-0.1413
Biweekly,-0.0364,-0.0371,1.4913,0.0983,0.7308,-0.1101
Monthly,-0.0138,-0.0139,1.2925,0.1012,0.5833,-0.0342
