period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0089,-0.009,0.0929,0.0098,0.536,-0.1088
Weekly,-0.0089,-0.009,0.0967,0.016,0.6154,-0.0951
Biweekly,0.0014,0.0014,0.0967,0.0222,0.6923,-0.0848
Monthly,-0.0162,-0.0163,0.1109,0.0486,0.75,-0.0543
