Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility
2022-11-04,5.308,5.308,4.263,4.589,18100003.6,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-05,4.587,5.321,4.357,4.659,15206819.1,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-06,4.661,5.407,4.555,4.744,12475222.2,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-07,4.742,4.949,4.052,4.212,6895640.3,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-08,4.213,4.284,2.21,2.876,15680820.3,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-09,2.877,3.1,2.179,2.358,12267047.9,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-10,2.358,3.5,2.28,3.24,18100557.2,3.8111428571428574,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-11,3.24,3.747,2.91,3.471,15722880.3,3.6514285714285712,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-12,3.47,3.547,2.856,3.219,8364498.6,3.4457142857142853,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-13,3.217,3.458,2.875,2.93,5554620.4,3.1865714285714284,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-14,2.929,3.166,2.62,3.013,5904000.6,3.015285714285714,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-15,3.013,3.194,2.887,2.985,3843425.4,3.030857142857143,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-16,2.985,3.441,2.93,3.211,5384942.0,3.152714285714286,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-17,3.21,3.581,3.111,3.188,3592201.5,3.145285714285714,3.1716800000000003,3.091383838383839,37.940261370550786,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-18,3.19,3.319,2.975,3.067,2191344.8,3.0875714285714286,3.1716800000000003,3.091383838383839,36.17940224956819,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-19,3.07,3.088,2.865,2.912,1483276.9,3.043714285714286,3.1716800000000003,3.091383838383839,34.002371741223,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-20,2.913,3.051,2.355,2.424,5039183.2,2.971428571428571,3.1716800000000003,3.091383838383839,28.240668257073708,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-21,2.423,2.628,2.343,2.504,4320660.1,2.8987142857142856,3.1716800000000003,3.091383838383839,30.32503111182048,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-22,2.504,2.713,2.321,2.622,3755380.9,2.846857142857143,3.1716800000000003,3.091383838383839,33.398005076492666,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-23,2.623,2.896,2.543,2.662,4102414.4,2.7684285714285712,3.1716800000000003,3.091383838383839,34.45335200813784,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-24,2.662,2.742,2.576,2.669,2327376.5,2.6942857142857144,3.1716800000000003,3.091383838383839,34.64850995488274,-0.26419456321077694,-0.02434198633947295,0.0,0.13381257204394853
2022-11-25,2.666,3.125,2.493,3.017,7601891.7,2.687142857142857,3.1716800000000003,3.091383838383839,43.63359116573757,-0.26419456321077694,-0.02434198633947295,0.0,0.1377449826183147
2022-11-26,3.018,3.227,2.807,2.869,3847813.4,2.681,3.1716800000000003,3.091383838383839,41.04875144126546,-0.26419456321077694,-0.02434198633947295,0.0,0.13777857736827379
2022-11-27,2.868,3.309,2.827,3.005,6045360.8,2.764,3.1716800000000003,3.091383838383839,44.313320499878124,-0.26419456321077694,-0.02434198633947295,0.0,0.13651876301786242
2022-11-28,3.007,3.08,2.756,2.846,3572529.5,2.8128571428571427,3.1716800000000003,3.091383838383839,41.4250442272595,-0.26419456321077694,-0.02434198633947295,0.0,0.11628768982006728
2022-11-29,2.842,3.327,2.786,3.171,4999432.9,2.8912857142857145,3.11496,3.091383838383839,48.77459447958727,-0.26419456321077694,-0.02434198633947295,0.0,0.11002851377496875
2022-11-30,3.171,4.05,3.139,3.946,7008298.9,3.0747142857142857,3.08644,3.091383838383839,61.25801689936008,-0.16480279120122532,-0.02434198633947295,0.0,0.09009329897421198
2022-12-01,3.946,4.4,3.764,3.937,7702740.9,3.255857142857143,3.05416,3.091383838383839,61.07188744936525,-0.08577159898632081,-0.02434198633947295,31.12122080919042,0.08911205457908741
2022-12-02,3.936,4.099,3.594,3.871,4384757.5,3.3778571428571427,3.0405200000000003,3.091383838383839,59.6407499353703,-0.028140076892178012,-0.02434198633947295,30.039797941024677,0.08724425357702899
2022-12-03,3.871,4.0,3.614,3.777,4407030.5,3.5075714285714286,3.07656,3.091383838383839,57.57148519132631,0.009834934171804921,-0.02434198633947295,29.035619563442204,0.084374961872511
2022-12-04,3.777,3.956,3.724,3.827,3039910.2,3.625,3.1353199999999997,3.091383838383839,58.39830490599158,0.043463960684363645,-0.02434198633947295,28.103168212829907,0.08432666676349111
2022-12-05,3.828,4.158,3.5,3.665,4004954.8,3.742,3.1523200000000005,3.091383838383839,54.68027100332411,0.05639309586446695,-0.02434198633947295,26.62754872173391,0.08515283178608442
2022-12-06,3.665,3.732,3.509,3.637,1688480.8,3.8085714285714287,3.15896,3.091383838383839,54.03986548761931,0.06364648558261621,-0.02434198633947295,25.257330622859055,0.08398590358215434
2022-12-07,3.639,3.724,3.298,3.44,2514295.3,3.736285714285714,3.1678,3.091383838383839,49.635254697287955,0.05288892498478326,-0.02434198633947295,23.4926733666091,0.08512533261863393
2022-12-08,3.438,3.633,3.392,3.542,1910042.8,3.6798571428571427,3.1922800000000002,3.091383838383839,51.82471078161793,0.051994666112010535,-0.009074655849176253,21.854063057234146,0.0845823555680202
2022-12-09,3.542,3.55,3.286,3.378,2065790.1,3.609428571428572,3.2068800000000004,3.091383838383839,48.196803399317844,0.03761888305086902,0.0002640519308328027,20.62771750813982,0.08442664645879194
2022-12-10,3.379,3.428,3.218,3.31,1156515.3,3.5427142857142857,3.21988,3.091383838383839,46.73590599206817,0.020502598509509085,0.004311761246568059,19.678991009147058,0.07380931175150557
2022-12-11,3.312,3.346,3.05,3.085,1556447.9,3.436714285714286,3.2148399999999997,3.091383838383839,42.18007959212934,-0.011089961726706843,0.001231416651913079,19.25552687641842,0.07615074431802912
2022-12-12,3.084,3.138,2.927,3.071,1647058.3,3.351857142857143,3.21016,3.091383838383839,41.906347002155904,-0.03683239539637251,-0.0063813457577440395,19.180737275439174,0.0758085313094825
2022-12-13,3.072,3.212,2.886,3.141,2240306.2,3.2809999999999997,3.21312,3.091383838383839,43.867834727144235,-0.050997180802562436,-0.015304512766707721,18.837695052756885,0.07585246568546537
2022-12-14,3.138,3.26,2.997,3.05,1549317.3,3.2252857142857145,3.2186399999999997,3.091383838383839,41.88780135807501,-0.0687730419521122,-0.02599821860378862,18.338323667374713,0.07635941741512459
2022-12-15,3.051,3.068,2.835,2.868,891992.1,3.129,3.2363999999999997,3.091383838383839,38.176415266283726,-0.09643477884190643,-0.04008553065141218,18.34346370186625,0.0722019842431538
2022-12-16,2.869,3.07,2.4,2.483,2443400.0,3.001142857142857,3.23556,3.091383838383839,31.764784443651692,-0.1477203586975353,-0.061612496260636807,19.38074242387958,0.07754626580868046
2022-12-17,2.483,2.621,2.436,2.596,1808534.4,2.899142857142857,3.23452,3.091383838383839,35.204485516404304,-0.17720370065054913,-0.08473073713861928,20.34392980860624,0.07748064677372898
2022-12-18,2.596,2.613,2.383,2.467,1491236.3,2.8108571428571425,3.2267200000000003,3.091383838383839,33.1500510797934,-0.2085743679852401,-0.10949946330794345,21.355435424466442,0.07737829806249605
2022-12-19,2.466,2.539,2.128,2.189,2064277.7,2.6848571428571426,3.2075199999999997,3.091383838383839,29.19587865440053,-0.2529522484556077,-0.1381900203374763,22.820202276729113,0.0756797378694477
2022-12-20,2.189,2.371,2.189,2.348,1851957.2,2.5715714285714286,3.18076,3.091383838383839,34.04180880912922,-0.27215483573631616,-0.16498298341724427,24.18034292525874,0.049979011326846824
2022-12-21,2.349,2.358,2.142,2.209,1669459.4,2.4514285714285715,3.1543599999999996,3.091383838383839,31.98111006724237,-0.29518643732962024,-0.19102367419971947,25.540707365223216,0.05027333858447522
2022-12-22,2.208,2.51,2.188,2.473,3993537.1,2.395,3.13308,3.091383838383839,39.47504876141961,-0.2888073623690506,-0.2105804118335857,26.03148448794295,0.0600516657986771
2022-12-23,2.473,2.473,2.37,2.388,1981345.6,2.3814285714285717,3.11476,3.091383838383839,38.022531485920034,-0.2872988864042849,-0.22592410674772556,26.48720610189699,0.06012810192060492
2022-12-24,2.388,2.444,2.276,2.323,1121524.8,2.342428571428571,3.0808400000000002,3.091383838383839,36.904242516544016,-0.2880281558175959,-0.23834491656169965,27.15837813027077,0.05959633728802715
2022-12-25,2.323,2.347,2.211,2.272,1650024.3,2.3145714285714285,3.01388,3.091383838383839,36.00935216855782,-0.2893855246648611,-0.24855303818233193,27.950349402729255,0.05942152208080085
2022-12-26,2.272,2.391,2.249,2.367,1481153.7,2.34,2.95108,3.091383838383839,38.97773534837172,-0.2795728019706689,-0.2547569909399994,28.4274570910164,0.06105409094934757
