period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0035,0.0035,0.3313,0.0112,0.548,-0.1247
Weekly,0.0168,0.0166,0.3932,0.0291,0.6346,-0.1111
Biweekly,0.0246,0.0243,0.3932,0.0508,0.6923,-0.1111
Monthly,0.0035,0.0035,0.3116,0.071,0.75,-0.0881
