period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0058,0.0058,-0.0309,0.0062,0.4708,-0.1138
Weekly,0.0142,0.0141,-0.0309,0.0047,0.4615,-0.1029
Biweekly,0.0252,0.0249,-0.0309,0.0191,0.4231,-0.0744
Monthly,0.0605,0.0587,-0.03,0.0371,0.25,-0.07
