period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0021,-0.0021,0.0932,0.0071,0.5349,-0.0582
Weekly,-0.0294,-0.0298,0.094,0.0168,0.5962,-0.0322
Biweekly,-0.0286,-0.029,0.094,0.0154,0.6154,-0.0322
Monthly,-0.0322,-0.0327,0.1011,0.0353,0.6667,-0.0322
