period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0061,-0.0061,0.2343,0.0097,0.5301,-0.111
Weekly,-0.0061,-0.0061,0.1831,0.0345,0.5192,-0.0942
Biweekly,0.0233,0.0231,0.1831,0.0424,0.6538,-0.0942
Monthly,0.0106,0.0106,0.1291,0.0848,0.5,-0.0828
