period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0041,0.0041,-0.104,0.0361,0.544,-0.5993
Weekly,0.0041,0.0041,-0.147,0.1237,0.5,-0.5858
Biweekly,0.2807,0.2474,-0.147,0.1465,0.5385,-0.5407
Monthly,-0.0024,-0.0024,-0.051,0.3844,0.5833,-0.5197
