period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0096,0.0096,0.3345,0.0185,0.532,-0.2067
Weekly,0.0591,0.0574,0.4208,0.0476,0.6923,-0.2067
Biweekly,0.0679,0.0657,0.4208,0.0752,0.6154,-0.2008
Monthly,0.0259,0.0256,0.2893,0.0518,0.6667,-0.097
