period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0005,-0.0005,-0.3364,0.0244,0.496,-0.3904
Weekly,0.008,0.008,-0.3364,0.0922,0.4231,-0.3778
Biweekly,-0.114,-0.121,-0.3364,0.1053,0.5,-0.3705
Monthly,-0.0005,-0.0005,-0.3373,0.0744,0.4167,-0.325
