period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0413,0.0405,-0.3268,0.0299,0.508,-0.4292
Weekly,0.0318,0.0313,-0.3268,0.0929,0.5385,-0.4292
Biweekly,0.0092,0.0092,-0.3268,0.0224,0.4231,-0.3697
Monthly,0.0413,0.0405,-0.3021,0.0529,0.3333,-0.3488
