period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0016,-0.0016,0.1168,0.0121,0.5233,-0.0861
Weekly,0.0115,0.0114,0.1363,0.0157,0.6923,-0.0839
Biweekly,-0.0142,-0.0143,0.1363,0.015,0.6923,-0.0493
Monthly,-0.0058,-0.0058,0.0929,0.0458,0.5833,-0.0734
