period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0118,-0.0119,1.0917,0.0303,0.5904,-0.2819
Weekly,-0.0118,-0.0119,0.9478,0.0369,0.5577,-0.1977
Biweekly,0.0232,0.023,0.9478,0.0524,0.6923,-0.1977
Monthly,0.0011,0.0011,0.6554,0.0849,0.8333,-0.1332
