period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0149,0.0148,-0.1326,0.0206,0.512,-0.3356
Weekly,0.0206,0.0204,-0.1013,0.0171,0.4808,-0.3205
Biweekly,0.0079,0.0078,-0.1013,0.0607,0.4231,-0.3088
Monthly,-0.0023,-0.0023,-0.148,0.0477,0.4167,-0.2867
