Date,Open,High,Low,Close,Volume,ret_1d,log_ret_1d,eq,cum_ret,ret_7d,ret_14d,ret_30d,log_ret_7d,log_ret_14d,log_ret_30d,roll_max,dd,vol_7d,vol_14d,vol_30d,up,down,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-04-03 04:00:00,29.812,30.736,29.4287,29.6646,7911700,-0.0477,-0.0489,0.9523,-0.0477,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9523,0.0,0.0445,0.0323,0.0307,0,0,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,
2025-04-04 04:00:00,28.8389,29.7137,28.2197,28.2492,10590600,-0.0477,-0.0489,0.9523,-0.0477,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9523,0.0,0.0445,0.0323,0.0307,0,1,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,-0.04771343621690505
2025-04-07 04:00:00,27.2368,28.8586,26.2735,27.3744,7206300,-0.031,-0.0315,0.9228,-0.0772,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9523,-0.031,0.0445,0.0323,0.0307,0,1,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,-0.030967248630049626
2025-04-08 04:00:00,28.4359,28.4359,26.1654,26.5684,5751900,-0.0294,-0.0299,0.8956,-0.1044,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9523,-0.0595,0.0445,0.0323,0.0307,0,1,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,-0.029443567712899688
2025-04-09 04:00:00,26.3718,28.9372,25.9393,28.6915,6415500,0.0799,0.0769,0.9672,-0.0328,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9672,0.0,0.0445,0.0323,0.0307,1,0,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,0.07991072100691055
2025-04-10 04:00:00,28.2492,28.662,26.878,27.6004,4820800,-0.038,-0.0388,0.9304,-0.0696,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9672,-0.038,0.0445,0.0323,0.0307,0,1,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,-0.03802868445358387
2025-04-11 04:00:00,27.5513,28.2393,27.3744,27.9936,3745900,0.0142,0.0141,0.9437,-0.0563,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9672,-0.0243,0.0445,0.0323,0.0307,1,0,28.0203,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,0.014246170345357356
2025-04-14 04:00:00,28.4163,28.5834,27.7135,28.1607,2946700,0.006,0.006,0.9493,-0.0507,-0.0507,0.0003,-0.0308,-0.052,0.0003,-0.0313,0.9672,-0.0185,0.0445,0.0323,0.0307,1,0,27.80545714285714,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,0.005969221536351155
2025-04-15 04:00:00,28.1902,28.8193,28.1705,28.5834,3178200,0.015,0.0149,0.9636,-0.0364,0.0118,0.0003,-0.0308,0.0118,0.0003,-0.0313,0.9672,-0.0038,0.041,0.0323,0.0307,1,0,27.853199999999998,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,0.015010280284226019
2025-04-16 04:00:00,28.3671,28.6325,27.9248,28.1607,3354100,-0.0148,-0.0149,0.9493,-0.0507,0.0287,0.0003,-0.0308,0.0283,0.0003,-0.0313,0.9672,-0.0185,0.0392,0.0323,0.0307,0,1,27.96552857142857,28.796076,31.268258585858586,53.01916746379712,-0.1953709419139642,-0.1425645242094195,0.0,0.027670587319179974,-0.014788303700749461
