period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0096,0.0096,0.0598,0.0194,0.508,-0.2461
Weekly,0.0572,0.0556,0.113,0.0407,0.5192,-0.2189
Biweekly,0.0122,0.0122,0.113,0.0282,0.6154,-0.1997
Monthly,0.0238,0.0235,0.0784,0.028,0.5833,-0.1682
