period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0034,0.0034,1.0589,0.0245,0.556,-0.2867
Weekly,0.0461,0.0451,1.1676,0.0385,0.5962,-0.2508
Biweekly,0.0151,0.015,1.1676,0.0328,0.6154,-0.228
Monthly,0.0163,0.0162,0.6475,0.0266,0.6667,-0.2288
