period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0258,-0.0261,-0.0255,0.0233,0.468,-0.3852
Weekly,0.0453,0.0443,-0.0727,0.0464,0.5577,-0.3628
Biweekly,-0.0211,-0.0213,-0.0727,0.0623,0.5,-0.3628
Monthly,-0.0178,-0.0179,-0.113,0.1221,0.4167,-0.3187
