period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0283,-0.0287,0.1173,0.0161,0.516,-0.2126
Weekly,-0.0283,-0.0287,0.1026,0.0288,0.5962,-0.2107
Biweekly,-0.0146,-0.0147,0.1026,0.0457,0.5,-0.1559
Monthly,-0.0358,-0.0365,0.0737,0.0586,0.5,-0.1253
