period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0098,0.0098,0.5592,0.019,0.516,-0.1253
Weekly,0.066,0.0639,0.5592,0.0634,0.5769,-0.11
Biweekly,0.1519,0.1414,0.5592,0.0939,0.7308,-0.0981
Monthly,0.0098,0.0098,0.5745,0.0571,0.8333,-0.038
