period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0053,0.0052,0.0874,0.0095,0.528,-0.1499
Weekly,0.0199,0.0197,0.1316,0.0326,0.5769,-0.1338
Biweekly,0.0435,0.0426,0.1316,0.0439,0.6538,-0.1295
Monthly,0.0096,0.0096,0.0953,0.0473,0.5,-0.0723
