Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility,returns
2025-09-18,0.02324,0.02413,0.02313,0.02369,130909604.6,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,
2025-09-19,0.0237,0.02389,0.02245,0.0226,57874662.7,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.04601097509497687
2025-09-20,0.02261,0.02363,0.0224,0.02334,61937801.3,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.032743362831858525
2025-09-21,0.02334,0.02438,0.02312,0.02334,107335412.7,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.0
2025-09-22,0.02333,0.02346,0.0212,0.02174,86431805.0,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.06855184233076272
2025-09-23,0.02175,0.02233,0.02117,0.02175,35031704.3,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.0004599816007360147
2025-09-24,0.02177,0.02235,0.02138,0.02189,25256017.1,0.02262142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.006436781609195474
2025-09-25,0.02185,0.02193,0.02035,0.02054,35368946.7,0.02217142857142857,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.061671996345363245
2025-09-26,0.02055,0.02142,0.02047,0.02125,31639970.0,0.021978571428571427,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.03456669912366128
2025-09-27,0.02124,0.02145,0.02092,0.02113,19184393.2,0.021662857142857143,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.0056470588235295605
2025-09-28,0.02112,0.02138,0.02053,0.02135,20315282.0,0.02137857142857143,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.010411736867013799
2025-09-29,0.02132,0.02143,0.02073,0.02105,19036503.8,0.021279999999999997,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.014051522248243686
2025-09-30,0.02103,0.0211,0.02029,0.02069,19299957.2,0.02112857142857143,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.017102137767220915
2025-10-01,0.02073,0.02168,0.02048,0.02166,26359013.3,0.021095714285714284,0.0209752,0.017328787878787878,42.154232078042554,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.04688255195746738
2025-10-02,0.02167,0.02207,0.02131,0.02172,63629877.5,0.021264285714285715,0.0209752,0.017328787878787878,42.911775209661506,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.0027700831024930483
2025-10-03,0.02172,0.02205,0.02119,0.02184,38487294.9,0.021348571428571432,0.0209752,0.017328787878787878,44.47786483365196,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.0055248618784529135
2025-10-04,0.02184,0.02192,0.021,0.02135,23171967.3,0.02138,0.0209752,0.017328787878787878,39.68991334194196,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.022435897435897356
2025-10-05,0.02135,0.0219,0.02098,0.02109,28730893.9,0.02134285714285714,0.0209752,0.017328787878787878,37.38994135546065,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.012177985948477743
2025-10-06,0.02109,0.02185,0.02081,0.02155,40631267.0,0.021414285714285716,0.0209752,0.017328787878787878,43.61540921908528,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.021811284969179612
2025-10-07,0.02156,0.02186,0.02054,0.02058,33511868.4,0.021398571428571427,0.0209752,0.017328787878787878,35.581140767236704,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,-0.045011600928074214
2025-10-08,0.02058,0.02139,0.02034,0.02118,28980519.7,0.02133,0.0209752,0.017328787878787878,42.621860383825265,-0.0012759794225707041,-0.0005840766436233475,0.0,0.03185417815927827,0.029154518950437414
2025-10-09,0.02121,0.02121,0.02018,0.02093,28254332.5,0.021217142857142855,0.0209752,0.017328787878787878,40.629276775870224,-0.0012759794225707041,-0.0005840766436233475,0.0,0.030428053743135175,-0.011803588290840383
2025-10-10,0.02094,0.0216,0.00723,0.01524,127045863.3,0.020274285714285713,0.0209752,0.017328787878787878,18.933574673237374,-0.0012759794225707041,-0.0005840766436233475,0.0,0.06638222608737519,-0.2718585762064023
2025-10-11,0.01524,0.01723,0.01458,0.01571,190058735.6,0.01946857142857143,0.0209752,0.017328787878787878,22.609708997745187,-0.0012759794225707041,-0.0005840766436233475,0.0,0.06719065290402788,0.03083989501312323
2025-10-12,0.0157,0.0175,0.01543,0.01717,91623770.7,0.01890857142857143,0.0209752,0.017328787878787878,32.80351952303198,-0.0012759794225707041,-0.0005840766436233475,0.0,0.07030934166223114,0.09293443666454504
2025-10-13,0.01718,0.02016,0.017,0.01921,148353252.0,0.018574285714285713,0.020796000000000002,0.017328787878787878,43.91899105371274,-0.0012759794225707041,-0.0005840766436233475,0.0,0.07590517277526578,0.11881188118811892
2025-10-14,0.01922,0.02388,0.01845,0.02283,1389249320.3,0.018895714285714287,0.0208052,0.017328787878787878,57.388959763277995,-0.0008968710959699269,-0.0005840766436233475,0.0,0.08717947637739625,0.18844351900052048
2025-10-15,0.0228,0.02286,0.0195,0.01986,261953557.3,0.01870714285714286,0.020665999999999997,0.017328787878787878,47.342090290152996,-0.0008265512264568411,-0.0005840766436233475,53.73582114188067,0.09122416035322092,-0.13009198423127466
