period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0136,0.0135,0.4677,0.0212,0.568,-0.1551
Weekly,0.0136,0.0135,0.5857,0.0699,0.5962,-0.1493
Biweekly,0.0695,0.0672,0.5857,0.0898,0.5769,-0.1487
Monthly,-0.0014,-0.0014,0.5122,0.0699,0.6667,-0.0596
