period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0055,-0.0055,-0.0285,0.0169,0.472,-0.1797
Weekly,-0.0149,-0.015,-0.0285,0.0209,0.4808,-0.1775
Biweekly,-0.0548,-0.0563,-0.0285,0.0725,0.4231,-0.1775
Monthly,-0.0055,-0.0055,-0.063,0.0736,0.4167,-0.1656
