period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.007,-0.0071,-0.2636,0.0156,0.492,-0.327
Weekly,-0.0232,-0.0235,-0.2636,0.0342,0.4808,-0.3264
Biweekly,-0.0631,-0.0652,-0.2636,0.0494,0.4615,-0.3125
Monthly,-0.007,-0.0071,-0.3125,0.0613,0.1667,-0.2612
