period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0051,0.0051,0.0884,0.0158,0.4859,-0.2086
Weekly,0.0051,0.0051,0.0233,0.0223,0.5769,-0.2035
Biweekly,0.004,0.004,0.0233,0.0636,0.5385,-0.1994
Monthly,-0.0191,-0.0193,-0.0323,0.1139,0.5833,-0.1708
