period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0043,0.0043,0.3798,0.0238,0.516,-0.2496
Weekly,0.0929,0.0888,0.5244,0.0825,0.5962,-0.2444
Biweekly,0.0671,0.065,0.5244,0.0932,0.5385,-0.2262
Monthly,0.0462,0.0451,0.1363,0.0897,0.5833,-0.1946
