period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0017,0.0017,0.174,0.0142,0.476,-0.1332
Weekly,0.0373,0.0366,0.174,0.0384,0.5769,-0.1114
Biweekly,0.0335,0.033,0.174,0.0325,0.4231,-0.0904
Monthly,0.0017,0.0017,0.1682,0.0689,0.5833,-0.0861
