Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility
2024-02-26,0.02578,0.02598,0.02409,0.02463,60806821.7,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-02-27,0.02463,0.02599,0.02436,0.02516,61479960.7,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-02-28,0.02515,0.026,0.02449,0.02529,64515332.0,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-02-29,0.02532,0.02816,0.02525,0.02649,71272450.5,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-01,0.02649,0.02802,0.026,0.02767,80488094.5,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-02,0.02767,0.02971,0.02707,0.02939,106668354.1,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-03,0.02935,0.03151,0.02757,0.03064,113164279.8,0.02703857142857143,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-04,0.03064,0.03129,0.02857,0.02992,84277382.2,0.027794285714285716,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-05,0.02997,0.03096,0.02535,0.02742,77259455.2,0.028117142857142858,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-06,0.0274,0.02955,0.02649,0.02938,40696615.8,0.02870142857142857,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-07,0.02937,0.03073,0.0288,0.03043,30610188.6,0.029264285714285715,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-08,0.03043,0.0333,0.03001,0.03287,81773469.2,0.03000714285714286,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-09,0.03288,0.03564,0.03168,0.0332,146152083.9,0.03055142857142857,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-10,0.0332,0.03355,0.0312,0.03221,47313726.9,0.030775714285714288,0.0303008,0.02747989898989899,71.20128876732663,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-11,0.03221,0.03354,0.03031,0.03326,46814044.5,0.031252857142857145,0.0303008,0.02747989898989899,73.8784018246546,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-12,0.03329,0.03528,0.03156,0.03419,78766233.8,0.03222,0.0303008,0.02747989898989899,76.00593266963546,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-13,0.03415,0.03812,0.03408,0.03731,85789256.8,0.03335285714285714,0.0303008,0.02747989898989899,81.46118089162592,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-14,0.03735,0.03795,0.03278,0.03514,94528442.9,0.034025714285714284,0.0303008,0.02747989898989899,69.60742371436245,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-15,0.03517,0.03567,0.03084,0.03352,81101060.6,0.03411857142857143,0.0303008,0.02747989898989899,62.31701417240971,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-16,0.03352,0.03445,0.02878,0.02949,51728012.3,0.033588571428571426,0.0303008,0.02747989898989899,48.662764057303306,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-17,0.02953,0.03162,0.02773,0.03106,51363139.8,0.03342428571428571,0.0303008,0.02747989898989899,52.98471269427325,0.0008136712575947877,0.001156896415724032,0.0,0.05675852807854191
2024-03-18,0.03104,0.03158,0.02793,0.02994,58559296.8,0.03295,0.0303008,0.02747989898989899,49.76599515982501,0.0008136712575947877,0.001156896415724032,0.0,0.05776700264547218
2024-03-19,0.02994,0.03022,0.0266,0.02742,63338870.5,0.031982857142857146,0.0303008,0.02747989898989899,43.3805069600948,0.0008136712575947877,0.001156896415724032,0.0,0.06152050186507577
2024-03-20,0.02745,0.03353,0.02664,0.0312,213365489.5,0.03111,0.0303008,0.02747989898989899,53.10123443753786,0.0008136712575947877,0.001156896415724032,0.0,0.06774239176568533
2024-03-21,0.03119,0.0322,0.02941,0.03029,50530540.4,0.030417142857142858,0.0303008,0.02747989898989899,50.83836926423816,0.0008136712575947877,0.001156896415724032,0.0,0.06779207766808024
2024-03-22,0.03031,0.03134,0.02918,0.03087,51013335.5,0.030038571428571432,0.0305504,0.02747989898989899,52.235479792906425,0.0008136712575947877,0.001156896415724032,0.0,0.0666125057007153
2024-03-23,0.03091,0.03245,0.03044,0.03089,46376176.8,0.03023857142857143,0.0307796,0.02747989898989899,52.28583431805602,0.0007516389658207868,0.001156896415724032,0.0,0.06601170582793167
2024-03-24,0.03088,0.0329,0.0306,0.0325,48136303.3,0.03044428571428572,0.031068,0.02747989898989899,56.28141366260859,0.0008229055296352199,0.001156896415724032,26.88838831502679,0.06660895926066415
2024-03-25,0.0325,0.03397,0.03211,0.0339,57212725.1,0.03101,0.0313644,0.02747989898989899,59.4604683243795,0.0009810442274427074,0.001156896415724032,27.09710294137165,0.06357237109200047
2024-03-26,0.03391,0.036,0.03343,0.03452,82279659.9,0.03202428571428571,0.0316384,0.02747989898989899,60.81925993591494,0.0011432207658680256,0.001156896415724032,27.876555899527595,0.06207361623722263
2024-03-27,0.03452,0.03556,0.03,0.03326,83481814.4,0.03231857142857143,0.031793199999999994,0.02747989898989899,56.662692094884356,0.001156741178983383,0.001156896415724032,26.8722988191061,0.06259193396811122
2024-03-28,0.03326,0.0405,0.03301,0.0351,264103695.6,0.033005714285714284,0.031971599999999996,0.02747989898989899,60.868524186898796,0.0013009324863645505,0.001156896415724032,27.25570904309524,0.0612806961986553
2024-03-29,0.03511,0.036,0.03389,0.03519,82263637.0,0.03362285714285714,0.0321824,0.02747989898989899,61.067550774341434,0.001406256929624844,0.001156896415724032,27.611732822513734,0.06127157053157819
2024-03-30,0.03521,0.03705,0.0334,0.03414,86259007.3,0.03408714285714286,0.0324512,0.02747989898989899,57.399586428226044,0.0013889896765709453,0.001156896415724032,28.184604701221293,0.06127212639286319
2024-03-31,0.03414,0.04815,0.03396,0.03906,503003576.6,0.035024285714285716,0.032838400000000004,0.02747989898989899,67.30821807216024,0.0017521108922515585,0.0012759393110295374,30.385579744851675,0.06858285610638501
2024-04-01,0.03906,0.04023,0.03299,0.03436,182393037.4,0.035089999999999996,0.0329956,0.02747989898989899,54.31209386992026,0.0016417117205796555,0.0013490937929395612,32.05417178711581,0.07434322180511112
2024-04-02,0.03436,0.0345,0.03058,0.03161,75535961.4,0.03467428571428571,0.0329452,0.02747989898989899,48.42096262248634,0.0013171344582090239,0.001342701925993454,32.71174075733806,0.07348477980709736
2024-04-03,0.03159,0.03289,0.02884,0.03011,79949400.6,0.034224285714285714,0.0328216,0.02747989898989899,45.5205932265351,0.0009281678343208213,0.0012597951076589275,32.72306410549455,0.07312062280933973
2024-04-04,0.03007,0.03191,0.02941,0.03086,43992043.9,0.03361857142857143,0.0327676,0.02747989898989899,47.22283270760922,0.0006726735525358074,0.0011423707966343036,32.733578643068434,0.072751864552471
2024-04-05,0.03086,0.03092,0.0283,0.02981,39371066.7,0.03285,0.0326296,0.02747989898989899,45.09831047401169,0.00038107349070953117,0.0009901113354493492,32.34385561053104,0.06773617514335344
2024-04-06,0.02982,0.03123,0.02963,0.03065,28054891.3,0.03235142857142857,0.032488,0.02747989898989899,47.146897424746854,0.00021527773297431302,0.000835144614954342,32.04690858452161,0.06697937469706632
