period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0149,0.0148,-0.0086,0.0156,0.476,-0.162
Weekly,0.0539,0.0525,0.027,0.0638,0.5385,-0.1506
Biweekly,0.0548,0.0534,0.027,0.0887,0.5769,-0.1433
Monthly,0.035,0.0344,-0.0273,0.095,0.4167,-0.1318
