period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0029,-0.0029,-0.388,0.0168,0.44,-0.4108
Weekly,0.0053,0.0053,-0.388,0.0426,0.4808,-0.391
Biweekly,-0.0124,-0.0125,-0.388,0.1031,0.3077,-0.3829
Monthly,-0.0029,-0.0029,-0.3552,0.0746,0.3333,-0.321
