period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.014,-0.0141,0.1241,0.0268,0.572,-0.3147
Weekly,0.033,0.0325,0.2247,0.0347,0.5577,-0.291
Biweekly,0.0025,0.0025,0.2247,0.0431,0.5769,-0.2694
Monthly,-0.0028,-0.0028,0.0229,0.0458,0.5,-0.2465
