period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0017,0.0017,-0.0348,0.0032,0.5097,-0.0586
Weekly,0.0038,0.0038,-0.0386,0.007,0.4615,-0.0417
Biweekly,0.0131,0.013,-0.0386,0.0091,0.3077,-0.0417
Monthly,0.0045,0.0044,-0.0413,0.0088,0.25,-0.0249
