period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0043,0.0043,0.0726,0.0113,0.532,-0.1169
Weekly,-0.0297,-0.0301,0.0726,0.0237,0.5385,-0.0956
Biweekly,-0.0364,-0.0371,0.0726,0.0471,0.5385,-0.0848
Monthly,0.0043,0.0043,0.1164,0.0436,0.5833,-0.0499
