period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.044,0.0431,-0.2778,0.032,0.452,-0.4359
Weekly,-0.0273,-0.0276,-0.2778,0.0738,0.4615,-0.4111
Biweekly,-0.1446,-0.1562,-0.2778,0.1131,0.5,-0.4111
Monthly,0.044,0.0431,-0.3141,0.1357,0.4167,-0.3739
