period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0144,-0.0145,0.2035,0.0192,0.492,-0.1368
Weekly,-0.0144,-0.0145,0.297,0.0221,0.5,-0.1015
Biweekly,-0.0227,-0.0229,0.297,0.0147,0.5385,-0.0892
Monthly,-0.053,-0.0544,0.2479,0.0824,0.5833,-0.0705
