period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0067,0.0067,0.1803,0.0106,0.5,-0.127
Weekly,0.0171,0.017,0.2262,0.0181,0.5385,-0.1103
Biweekly,0.0116,0.0116,0.2262,0.0416,0.6538,-0.1028
Monthly,0.0058,0.0058,0.1857,0.0646,0.5833,-0.0769
