period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0005,0.0005,0.056,0.0034,0.4341,-0.0165
Weekly,0.0043,0.0043,0.058,0.0044,0.6731,-0.0102
Biweekly,0.0026,0.0026,0.058,0.002,0.7692,-0.0038
Monthly,0.0018,0.0018,0.0565,0.0098,0.8333,-0.0077
