period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0025,0.0025,-0.1018,0.0144,0.524,-0.2132
Weekly,0.0642,0.0622,-0.1018,0.0299,0.5,-0.206
Biweekly,0.055,0.0535,-0.1018,0.0705,0.3846,-0.2032
Monthly,0.0025,0.0025,-0.0782,0.0784,0.4167,-0.1731
