period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0341,-0.0347,0.1196,0.0234,0.468,-0.2006
Weekly,-0.0341,-0.0347,0.1327,0.0509,0.4808,-0.1948
Biweekly,-0.0973,-0.1024,0.1327,0.0747,0.5385,-0.1942
Monthly,-0.0589,-0.0607,0.184,0.1055,0.6667,-0.1589
