period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0032,0.0032,-0.5507,0.0461,0.496,-0.7629
Weekly,0.0362,0.0355,-0.5231,0.0726,0.4808,-0.753
Biweekly,-0.0854,-0.0893,-0.5231,0.1465,0.3846,-0.744
Monthly,-0.0282,-0.0286,-0.5888,0.0986,0.25,-0.7464
