period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.002,-0.002,0.1265,0.009,0.506,-0.0963
Weekly,-0.002,-0.002,0.0545,0.0254,0.5385,-0.0885
Biweekly,0.0362,0.0355,0.0545,0.0316,0.4615,-0.0862
Monthly,0.005,0.005,0.0365,0.0217,0.5833,-0.0578
