period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0282,0.0278,-0.2161,0.0134,0.448,-0.2915
Weekly,0.0441,0.0432,-0.1812,0.0404,0.4038,-0.2915
Biweekly,0.0603,0.0586,-0.1812,0.0613,0.3077,-0.2915
Monthly,0.0282,0.0278,-0.2207,0.0331,0.25,-0.231
