period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0124,-0.0125,0.1119,0.0174,0.52,-0.2322
Weekly,-0.0124,-0.0125,0.1063,0.0511,0.5769,-0.2321
Biweekly,-0.0556,-0.0572,0.1063,0.0586,0.5769,-0.2321
Monthly,-0.0188,-0.019,0.1202,0.0808,0.5,-0.2047
