period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0273,0.0269,0.3974,0.0171,0.52,-0.1137
Weekly,0.0023,0.0023,0.3974,0.03,0.5769,-0.092
Biweekly,-0.058,-0.0598,0.3974,0.0482,0.5385,-0.0758
Monthly,0.0273,0.0269,0.5127,0.0904,0.75,-0.1117
